artist,track,reason
Nicki Minaj,Pound the Alarm (Nick Lees Mix),no_tags
Nicki Minaj,Truffle Butter (Aston Shuffle Remix),no_tags
Nicki Minaj,Nigga Please,no_tags
Nicki Minaj,Fly As A Kite (remix),no_tags
Nicki Minaj,Fly As A Kite (remix),no_tags
Nicki Minaj,Fly As A Kite (remix),no_tags
Nicki Minaj,Truffle Butter (Aston Shuffle Remix),no_tags
Nicki Minaj,Pound The Alarm (Liam Keegan Mix),no_tags
Nicki Minaj,Want Some More,no_tags
Nicki Minaj,Pound The Alarm (Kitz Looper Mix),no_tags
Nicki Minaj,Fly As A Kite (remix),no_tags
Nicki Minaj,Fly As A Kite (remix),no_tags
Nicki Minaj,Truffle Butter (Aston Shuffle Remix),no_tags
Nicki Minaj,It's My Party,no_tags
Nicki Minaj,Fly As A Kite (remix),no_tags
Post Malone,Goodbyes,no_tags
Post Malone,Take What You Want,no_tags
Post Malone,Die for Me,no_tags
Post Malone,Saint-Tropez,no_tags
Post Malone,A Thousand Bad Times,no_tags
Post Malone,Enemies,no_tags
Post Malone,On the Road,no_tags
Post Malone,Staring at the Sun,no_tags
Post Malone,Allergic,no_tags
Post Malone,I'm Gonna Be,no_tags
Post Malone,Internet,no_tags
Post Malone,What's Up,no_tags
Post Malone,Myself,no_tags
Post Malone,I Know,no_tags
Post Malone,TEAR$,no_tags
Post Malone,Wow. (Remix),no_tags
Post Malone,rockstar - Remix,no_tags
Post Malone,No Reason (feat. Kanye West & Justin Bieber) [Version 1],no_tags
Post Malone,Holyfield,no_tags
Post Malone,#mood,no_tags
Post Malone,That's It,no_tags
Post Malone,Boy Bandz,no_tags
Post Malone,Congratulations - Remix,no_tags
Post Malone,Why Don't You Love Me? (Before He Was Famous),no_tags
Post Malone,rockstar (feat. T-Pain & Joey Bada$$) [Lost Version],no_tags
Post Malone,Spaceships On Sunsets,no_tags
Post Malone,Fuck The Internet,no_tags
Post Malone,Writing on the Wall (feat. Zuse),no_tags
Post Malone,Remember,no_tags
Post Malone,Stoned,no_tags
Post Malone,"On The Road ft. Meek Mill, Lil Baby",no_tags
Post Malone,No Reason (Version 2) (feat. Justin Bieber & Kanye West),no_tags
Post Malone,Kurt Cobain,no_tags
Post Malone,Easier,no_tags
Post Malone,Red Wine & White Sheets,no_tags
Post Malone,Magic,no_tags
Post Malone,Overtones,no_tags
Post Malone,ROCKSTAR (CRANKDAT REMIX),no_tags
Post Malone,Japanese,no_tags
Post Malone,Another Cup,no_tags
Post Malone,Trembling,no_tags
Post Malone,Santa Fe,no_tags
Post Malone,Honest,no_tags
Post Malone,Wake Me Up,no_tags
Post Malone,Me Or Us (Demo),no_tags
Post Malone,Maintain,no_tags
Post Malone,Psycho (Remix) (feat. Lil Pump),no_tags
Post Malone,Never Change,no_tags
Post Malone,Squad,no_tags
Post Malone,"Pull Up, Ride Different",no_tags
Post Malone,"Don't Think Twice, It's All Right",no_tags
Post Malone,Whatever,no_tags
Post Malone,The One,no_tags
Post Malone,Die for Me (feat. Future & Halsey),no_tags
Post Malone,Big Lie,no_tags
Post Malone,Don't Make Me,no_tags
Post Malone,I FALL APART (SLANDER REMIX),no_tags
Post Malone,"On The Road ft. Meek Mill, Lil Baby",no_tags
Post Malone,Guacamole Carpet,no_tags
Post Malone,Playboy Bunny,no_tags
Post Malone,Feel (feat. Rita Ora) [Demo],no_tags
Post Malone,New York,no_tags
Post Malone,What Don't Belong to Me,no_tags
Post Malone,Stuntin',no_tags
Post Malone,"On The Road ft. Meek Mill, Lil Baby",no_tags
Post Malone,Wow. (Demo),no_tags
Post Malone,Problems,no_tags
Post Malone,Too Much,no_tags
Post Malone,Tryna Fuck Me Over,no_tags
Post Malone,Stoned (Diplo Remix),no_tags
Post Malone,all apologies,no_tags
Post Malone,About A Girl,no_tags
Post Malone,All My Friends (Feat. Ty Dolla $ign),no_tags
Post Malone,In The Air,no_tags
Post Malone,Stay Away,no_tags
Post Malone,Enemies (Demo),no_tags
Post Malone,Tryna Fuck Me Over,no_tags
Post Malone,"On The Road ft. Meek Mill, Lil Baby",no_tags
Post Malone,"The RICH Life - 2017 FORBES ( Cars, House, Tattoos, & Popeyes )",no_tags
Post Malone,Heart Shaped Box,no_tags
Post Malone,"On The Road ft. Meek Mill, Lil Baby",no_tags
Post Malone,Breed,no_tags
Post Malone,Ric Flair,no_tags
Post Malone,Drain You,no_tags
Post Malone,"On The Road ft. Meek Mill, Lil Baby",no_tags
Post Malone,Rooftops,no_tags
Post Malone,Come As You Are,no_tags
Post Malone,"On The Road ft. Meek Mill, Lil Baby",no_tags
Post Malone,“Nothing Else Matters” (Metallica Cover),no_tags
Post Malone,Fuck The Internet,no_tags
Post Malone,Very Ape,no_tags
Post Malone,Frances Farmer Will Have Her Revenge On Seattle,no_tags
Post Malone,Lounge Act,no_tags
Post Malone,Lithium,no_tags
Post Malone,Something In The Way,no_tags
Post Malone,In Bloom,no_tags
Post Malone,Territorial Pissings,no_tags
Post Malone,School,no_tags
Rihanna,Diamonds (Remix),no_tags
Rihanna,Birthday Cake (Remix),no_tags
Rihanna,Sledgehammer,no_tags
Rihanna,Cockiness (Love It) Remix,no_tags
Rihanna,American Oxygen,no_tags
Rihanna,Pour It Up (Remix),no_tags
Rihanna,Answer,no_tags
Rihanna,If It's Lovin' That You Want,no_tags
Rihanna,S&M Remix,no_tags
Rihanna,Emergency Room (Demo),no_tags
Rihanna,Bad Girl,no_tags
Rihanna,Cheers (Gregor Salto Remix),no_tags
Rihanna,Spliff,no_tags
Rihanna,S&M Remix,no_tags
Rihanna,Pon de replay - Remix,no_tags
Rihanna,Diamonds (Pitbull Remix),no_tags
Rihanna,Just Feel It,no_tags
Rihanna,Work - R3hab Remix,no_tags
Rihanna,"You Don't Love Me (No, No, No)",no_tags
Rihanna,Same Old Love,no_tags
Rihanna,We Ride (Lenny B Club Mix),no_tags
Rihanna,There's a Thug in My Life,no_tags
Rihanna,Here I Go Again,no_tags
Rihanna,Sexuality,no_tags
Rihanna,Goodbye,no_tags
Rihanna,Let Me,no_tags
Rihanna,"That La, La, La",no_tags
Rihanna,Used To (Nobody) [feat. Chris Brown],no_tags
Rihanna,Hatin' on the Club,no_tags
Rihanna,Music of the Sun,no_tags
Rihanna,kiss it better remix,no_tags
Rihanna,The Last Time,no_tags
Rihanna,Happy,no_tags
Rihanna,Don't Even Try,no_tags
Rihanna,Like It,no_tags
Rihanna,Now I Know,no_tags
Rihanna,Willing to Wait,no_tags
Rihanna,Rush,no_tags
Rihanna,Umbrella (Acoustic),no_tags
Rihanna,Nothing Is Promised (feat. Young Thug) [SOPHIE Remix],no_tags
Rihanna,World Peace,no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,Hypnotized,no_tags
Rihanna,Bubble Pop,no_tags
Rihanna,Whipping My Hair,no_tags
Rihanna,Should I?,no_tags
Rihanna,Work (Lost Kings Remix),no_tags
Rihanna,Real High,no_tags
Rihanna,My Name Is Rihanna,no_tags
Rihanna,Hurricane,no_tags
Rihanna,It Just Don't Feel Like Xmas (Without You),no_tags
Rihanna,A Child Is Born,no_tags
Rihanna,Rude Boy (Bno remix),no_tags
Rihanna,Here we go,no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,The Hotness,no_tags
Rihanna,Sexy Body,no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,Bitch Better Have My Money (GTA Remix),no_tags
Rihanna,What Now (R3hab Trapped Out Remix),no_tags
Rihanna,Hate That I Love You - Spanglish Version,no_tags
Rihanna,Tip Pon Toe,no_tags
Rihanna,Is This Love,no_tags
Rihanna,"Get Up, Stand Up",no_tags
Rihanna,Work (Bad Royale Remix) [Clean],no_tags
Rihanna,Desperado (MK Remix),no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,Redemption Song (For Haiti Relief) [Live from Oprah],no_tags
Rihanna,Umbrella (Orange Version) (Official Music Video) (feat. JAY-Z),no_tags
Rihanna,Desperado (Andrelli Remix),no_tags
Rihanna,The Making of Loud: Chapter 5 - Live in NYC Madison Square Garden,no_tags
Rihanna,We Found Love (Chuckie Extended Remix),no_tags
Rihanna,Diamonds (Dave Aude 100 Edit),no_tags
Rihanna,Umbrella (Lindbergh Palace Remix),no_tags
Rihanna,Rihanna - Unfaithful (Official Music Video),no_tags
Rihanna,Work - Bad Royale Remix,no_tags
Rihanna,Desperado - Fairlane Remix,no_tags
Rihanna,SOS (Official Music Video),no_tags
Rihanna,Hate That I Love You - Mandarin version,no_tags
Rihanna,You Da One - Almighty Club,no_tags
Rihanna,Only Girl (In The World) - Extended Club,no_tags
Rihanna,Work - R3hab Extended Remix,no_tags
Rihanna,Stay (Kygo Edit),no_tags
Rihanna,Rude Boy (AZ2A Remix),no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,S&M (Dave Aude Radio),no_tags
Rihanna,Desperado - 3LAU Remix,no_tags
Rihanna,Diamonds (Jacob Plant Dubstep Remix),no_tags
Rihanna,Hate That I Love You (K-Klassic Remix),no_tags
Rihanna,Disturbia (Jody den Broeder Remix),no_tags
Rihanna,Diamonds (Gregor Salto Radio Edit),no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,Umbrella (Seamus Haji & Paul Emanuel Club Remix),no_tags
Rihanna,Hate that I Love You (Solo Version),no_tags
Rihanna,Don't Stop The Music (The Wideboys Club Mix),no_tags
Rihanna,Where Have You Been - Hardwell Club Mix,no_tags
Rihanna,Diamonds (Congorock Remix),no_tags
Rihanna,There's a Thug in My Life,no_tags
nan,nan,no_tags
nan,nan,no_tags
Rihanna,Right Now - Dyro Radio Edit,no_tags
Rihanna,Barz,no_tags
Rihanna,What Now (R3hab Remix),no_tags
Rihanna,Unfaithful (Tony Moran Radio Mix),no_tags
Rihanna,Diamonds (The Bimbo Jones Vocal Remix),no_tags
Rihanna,S&M (Sidney Samson Club),no_tags
Rihanna,Work - BURNS' Late Night Rollin Remix,no_tags
Rihanna,Rude Boy (Bno remix),no_tags
Rihanna,Don't Stop The Music (Solitaire's More Drama Remix),no_tags
Rihanna,What Now - Reflex Extended,no_tags
Rihanna,Rude Boy (Wideboys Stadium Radio Mix),no_tags
Rihanna,Don't Stop the Music (Jody Den Broeder Big Room Mix),no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,Unfaithful (Nu Soul Remix),no_tags
Rihanna,California King Bed (Bassjackers Radio),no_tags
Rihanna,Work - Lost Kings Extended Remix,no_tags
Rihanna,What Now (Firebeatz Remix),no_tags
Rihanna,Diamonds (Congorock Remix Extended),no_tags
Rihanna,Cry (Steve Mac Classic Mix),no_tags
Rihanna,Disturbia (Craig C and Nique's Tribal Mayhem Mix),no_tags
Rihanna,Unfaithful - AOL Music Sessions,no_tags
Rihanna,Disturbia (Craig C's Master Vocal Mix),no_tags
Rihanna,What Now (R3hab Edit),no_tags
Rihanna,Right Now - Ralphi Rosario Mix,no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,Is This Love,no_tags
Rihanna,California King Bed - DJ Chus & Abel Ramos Radio,no_tags
Rihanna,Rude Boy (Moshe Buskila Dancehall Remix),no_tags
Rihanna,Diamonds (The Bimbo Jones Downtempo),no_tags
Rihanna,Bitch Better Have My Money - R3hab Remix,no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,You Da One - Almighty Dub,no_tags
Rihanna,SOS (Digital Dog Remix),no_tags
Rihanna,We Found Love - R3hab's XS Remix Edit,no_tags
Rihanna,Don't Stop The Music (Solitaire's More Drama Edit),no_tags
Rihanna,You Da One - Almighty Radio,no_tags
Rihanna,You Da One - Dave Aude Radio,no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,Haunted (Steve Mac Classic Mix),no_tags
Rihanna,We Found Love (Black Cards Remix),no_tags
Rihanna,Breakin' Dishes (Soul Seekerz Remix),no_tags
Rihanna,Hard (Jump Smokers Extended),no_tags
Rihanna,Pon De Replay (Pon De Club Play Radio Edit),no_tags
Rihanna,Diamonds - The Bimbo Jones Vocal Edit,no_tags
Rihanna,California King Bed (Bassjackers Club),no_tags
Rihanna,Say It (Soul Seekerz Remix),no_tags
Rihanna,California King Bed - The Bimbo Jones Radio,no_tags
Rihanna,Where Have You Been - Vice Club Mix,no_tags
Rihanna,Right Now - Sick Individuals Remix,no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,Rockstar 101 (Dave Aude Radio),no_tags
Rihanna,S&M (Sidney Samson Radio),no_tags
Rihanna,Unfaithful (Hamel Radio Edit),no_tags
Rihanna,Hard (Jody Den Broeder Club Remix),no_tags
Rihanna,HARD (Jump Smokers Radio Edit),no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,Unfaithful (Maurice's Radio Edit),no_tags
Rihanna,California King Bed - DJ Chus & Abel Ramos Club,no_tags
Rihanna,We Found Love (Cahill Dub),no_tags
Rihanna,You Da One - Gregor Salto Vegas Club,no_tags
Rihanna,We Found Love (Chuckie Dub),no_tags
Rihanna,Unfaithful (Tony Moran Club Mix),no_tags
Rihanna,Rockstar 101 (Loose Cannons Black Guitar R-Licks Radio),no_tags
Rihanna,Rude Boy (Bno remix),no_tags
Rihanna,We Found Love - Cahill Club,no_tags
Rihanna,Right Now - Sick Individuals Radio Edit,no_tags
Rihanna,California King Bed - The Bimbo Jones Club,no_tags
Rihanna,Don't Stop The Music (The Wideboys Radio Edit),no_tags
Rihanna,Unfaithful (Maurice's Club Mix),no_tags
Rihanna,Good Girl Gone Bad (Soul Seekerz Remix),no_tags
Rihanna,Where Have You Been - Papercha$er Remix,no_tags
Rihanna,What Now (Guy Scheiman Club Mix),no_tags
Rihanna,You Da One - Dave Aude Club,no_tags
Rihanna,What Now - Reflex Radio Edit,no_tags
Rihanna,Right Now - Justin Prime Vocal Mix,no_tags
Rihanna,You Da One (Gregor Salto Amsterdam Edit),no_tags
Rihanna,We Found Love - R3hab's XS Dub,no_tags
Rihanna,What Now - Guy Scheiman Dub,no_tags
Rihanna,Disturbia (Jody den Broeder Bum Bum Dub),no_tags
Rihanna,Right Now - Dyro Club Mix,no_tags
Rihanna,We Found Love - Cahill Edit,no_tags
Rihanna,Unfaithful (Hamel Club Mix),no_tags
Rihanna,Rockstar 101 (Dave Aude Club),no_tags
Rihanna,ROCKSTAR 101 - Chew Fu Teachers Pet Fix,no_tags
Rihanna,California King Bed - DJ Chus & Abel Ramos Dub,no_tags
Rihanna,Rockstar 101 (Loose Cannons Black Guitar R-Licks Extended),no_tags
Rihanna,Where Have You Been - Hector Fonseca Dub,no_tags
Rihanna,Don't Stop The Music (Jody den Broeder Radio Edit),no_tags
Rihanna,We Found Love - R3hab's XS Remix Edit,no_tags
Rihanna,California King Bed (Bassjackers Dub),no_tags
Rihanna,S&M (Dave Aude Club),no_tags
Rihanna,Question Existing (The Wideboys Club Mix),no_tags
Rihanna,Don't Stop The Music (Jody den Broeder Big Room Dub),no_tags
Rihanna,California King Bed (The Bimbo Jones Dub),no_tags
Rihanna,You Da One - Gregor Salto Amsterdam Club,no_tags
Rihanna,Pon de Replay - Pon De Club Play,no_tags
Rihanna,Where Have You Been - Hector Fonseca Remix,no_tags
Rihanna,Push Up on Me (Moto Blanco Club Mix),no_tags
Rihanna,Rockstar 101 (Chew Fu Teachers Pet Fix Clean),no_tags
Rihanna,Where Have You Been - Hector Fonseca Radio Edit,no_tags
Rihanna,Right Now - Ralphi Rosario Tough Mix,no_tags
Rihanna,Hard (Jody den Broeder Radio Edit),no_tags
Rihanna,ROCKSTAR 101 - Chew Fu Teachers Pet Fix (Single Version),no_tags
Rihanna,We Ride (Mantronix Radio Edit),no_tags
Rihanna,Disturbia (Craig C's Disturbstramental Mix),no_tags
Rihanna,Pon de Replay (Cotto's Replay Dub),no_tags
Rihanna,What Now (Guy Scheiman Radio Edit),no_tags
Rihanna,Rockstar 101 (Mark Picchiotti Pop Rock Radio),no_tags
Rihanna,Hard (Chew Fu Granite Fix Radio Edit),no_tags
Rihanna,Right Now - Justin Prime Radio Edit,no_tags
Rihanna,Rihanna - Fool In Love,no_tags
Rihanna,What Now (Guy Scheiman Mixshow Edit),no_tags
Rihanna,You Da One - Gregor Salto Drum Dub,no_tags
Rihanna,What Now (Firebeatz Radio Edit),no_tags
Rihanna,Hard (Jody Den Broeder Dub),no_tags
Rihanna,Hard (Chew Fu Granite Fix Extended),no_tags
Rihanna,Right Now - Ralphi Rosario Radio Edit,no_tags
Rihanna,Don't Stop The Music (The Wideboys Dub Mix),no_tags
Rihanna,You Da One - Dave Aude Dub,no_tags
Rihanna,Rude Boy (Bno remix),no_tags
Rihanna,Right Now - Ralphi Rosario Dub,no_tags
Rihanna,Don't Stop The Music - Solitare's More Drama Dub,no_tags
Rihanna,S&M (Joe Bermudez Chico Radio),no_tags
Rihanna,S&M (Dave Aude Dub),no_tags
Rihanna,S&M (Sidney Samson Dub),no_tags
Rihanna,Rockstar 101 (Mark Picchiotti Rockin Radio),no_tags
Rihanna,You Da One - Gregor Salto Vegas Edit,no_tags
Rihanna,Right Now - Sick Individuals Dub,no_tags
Rihanna,S&M (Joe Bermudez Chico Dub),no_tags
Rihanna,You Da One - Gregor Salto Amsterdam Dub,no_tags
Rihanna,S&M (Joe Bermudez Chico Club),no_tags
Rihanna,Rude Boy (Bno remix),no_tags
Rihanna,Umbrella (Travis Barker Remix),no_tags
Selena Gomez,Back to You,no_tags
Selena Gomez,Fetish,no_tags
Selena Gomez,Bad Liar,no_tags
Selena Gomez,Look at Her Now,no_tags
Selena Gomez,Feel Me,no_tags
Selena Gomez,Rare,no_tags
Selena Gomez,Vulnerable,no_tags
Selena Gomez,Ring,no_tags
Selena Gomez,Only You,no_tags
Selena Gomez,A Sweeter Place,no_tags
Selena Gomez,Cut You Off,no_tags
Selena Gomez,Dance Again,no_tags
Selena Gomez,Let Me Get Me,no_tags
Selena Gomez,Kinda Crazy,no_tags
Selena Gomez,Everything Is Not as It Seems,no_tags
Selena Gomez,Fun,no_tags
Selena Gomez,Stained,no_tags
Selena Gomez,Shake It Up,no_tags
Selena Gomez,Can't Steal Our Love,no_tags
Selena Gomez,Kill Em with Kindness (Acoustic),no_tags
Selena Gomez,Same Old Love Remix,no_tags
Selena Gomez,Everything is Not What it Seems - Theme Song to Wizards of Waverly Place,no_tags
Selena Gomez,Higher Or Heaven (feat. Halsey),no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Bad News,no_tags
Selena Gomez,Magic,no_tags
Selena Gomez,Wild Love,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Sad Serenade,no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Fly to Your Heart,no_tags
Selena Gomez,Cruella De Vil,no_tags
Selena Gomez,Back To You - Riton & Kah-Lo Remix,no_tags
Selena Gomez,Out of My Head,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Praise You,no_tags
Selena Gomez,Expressing Myself,no_tags
Selena Gomez,Congratulations To Me,no_tags
Selena Gomez,Give You Up,no_tags
Selena Gomez,Fetish (Galantis Remix),no_tags
Selena Gomez,Pose,no_tags
Selena Gomez,Brain Zapped,no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Make It Happen,no_tags
Selena Gomez,Bang a Drum,no_tags
Selena Gomez,Disappear,no_tags
Selena Gomez,You Don't Own Me,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Beautifully Disturbed,no_tags
Selena Gomez,Love Me Tomorrow,no_tags
Selena Gomez,New Classic - Single Version,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Back to You (Moses Remix),no_tags
Selena Gomez,Magical,no_tags
Selena Gomez,Shake It Up Theme Song - Cole Plante Reboot Remix,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Redlight,no_tags
Selena Gomez,Trust in Me,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Bang,no_tags
Selena Gomez,Someone Else,no_tags
Selena Gomez,Lose You To Love Me (Demo Version),no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Great Escape,no_tags
Selena Gomez,Slow Down (Paolo Ortelli & Luke Degree Remix),no_tags
Selena Gomez,love's not over,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,goals,no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Kill Em With Kindness - Felix Cartal Remix,no_tags
Selena Gomez,Back To You - Joey Pecoraro Remix,no_tags
Selena Gomez,Kill Em With Kindness (MAGIX Radio Edit),no_tags
Selena Gomez,Feel Me (demo),no_tags
Selena Gomez,Bad Guy,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Let Me love You (demo),no_tags
Selena Gomez,Back To You - Anki Remix,no_tags
Selena Gomez,KNWADS,no_tags
Selena Gomez,Good For You (KASBO Remix),no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Good For You (Single Version),no_tags
Selena Gomez,Good For You - Phantoms Remix,no_tags
Selena Gomez,Good For You - Phantoms Remix,no_tags
Selena Gomez,Feel Me - Live From Revival Tour,no_tags
Selena Gomez,Rare - Live From The Village Studio,no_tags
Selena Gomez,Slow Down (Chew Fu Refix),no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Good For You - Nebbra Remix,no_tags
Selena Gomez,Back To You - Joey Pecoraro Remix,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Slow Down (Smash Mode Remix),no_tags
Selena Gomez,Love Will Remember (Demo),no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Hope For Love,no_tags
Selena Gomez,Slow Down (DJLW Remix),no_tags
Selena Gomez,New Classic - Single Version,no_tags
Selena Gomez,Good For You - Yellow Claw & Cesqeaux Remix,no_tags
Selena Gomez,Kill Em With Kindness - River Tiber Remix,no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Same Old Love - Borgore Remix,no_tags
Selena Gomez,Slow Down (Jason Nevins Remix),no_tags
Selena Gomez,Rare (80's Version),no_tags
Selena Gomez,Kill Em with Kindness (Young Bombs Remix),no_tags
Selena Gomez,Slow Down (Danny Verde Remix),no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Come & Get It (Cahill Club Remix),no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Same Old Love (Filous Remix),no_tags
Selena Gomez,Same Old Love - Romos Remix,no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Naturally (Tony Dark Eyes Headliner Mix),no_tags
Selena Gomez,Back To You - Joey Pecoraro Remix,no_tags
Selena Gomez,Sucks to Be You,no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Rule The World (By @Xp_One) (Www.FlowHoT.NeT),no_tags
Selena Gomez,Come & Get It (Robert DeLong Remix),no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Wildest Dreams,no_tags
Selena Gomez,always be a fan,no_tags
Selena Gomez,Same Old Love (Wuki Remix),no_tags
Selena Gomez,Bid Bidi Bom Bom (Duet With Selena),no_tags
Selena Gomez,Come & Get It (Dave Audé Club Remix),no_tags
Selena Gomez,Come & Get It - DJ M3 Mixshow Extended Remix,no_tags
Selena Gomez,Come & Get It (Fred Falke Club Remix),no_tags
Selena Gomez,Hands To Myself (Betablock3r Remix),no_tags
Selena Gomez,Hands To Myself - Fareoh Remix,no_tags
Taylor Swift,Bad Blood (remix),no_tags
Taylor Swift,it’s time to go,no_tags
Taylor Swift,Lover (Remix),no_tags
Taylor Swift,Only the Young,no_tags
Taylor Swift,Beautiful Ghosts,no_tags
Taylor Swift,I Knew You Were Trouble (Intro),no_tags
Taylor Swift,Let's Go (Battle),no_tags
Taylor Swift,Cold as You,no_tags
Taylor Swift,Untouchable,no_tags
Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,no_tags
Taylor Swift,Tied Together with a Smile,no_tags
Taylor Swift,Ronan,no_tags
Taylor Swift,12. Sad Beautiful Tragic,no_tags
Taylor Swift,I'm Only Me When I'm with You,no_tags
Taylor Swift,Macavity,no_tags
Taylor Swift,Sparks Fly (Original Version),no_tags
Taylor Swift,You All Over Me,no_tags
nan,nan,no_tags
Taylor Swift,Sweeter Than Fiction,no_tags
Taylor Swift,Dark Blue Tennessee,no_tags
Taylor Swift,Need You Now,no_tags
Taylor Swift,R.E.V.E.N.G.E.,no_tags
Taylor Swift,Delicate (Live from reputation stadium tour),no_tags
Taylor Swift,Thug Story,no_tags
Taylor Swift,Beautiful Eyes,no_tags
Taylor Swift,12. Sad Beautiful Tragic,no_tags
Taylor Swift,Wildest Dreams / Enchanted,no_tags
Taylor Swift,Sweet Tea and God's Graces,no_tags
Taylor Swift,12. Sad Beautiful Tragic,no_tags
Taylor Swift,Didn't They,no_tags
Taylor Swift,Long Live/New Year's Day,no_tags
Taylor Swift,This Is What You Came For (Live),no_tags
Taylor Swift,12. Sad Beautiful Tragic,no_tags
Taylor Swift,Brought Up That Way,no_tags
Taylor Swift,I'd Lie,no_tags
Taylor Swift,I Heart ?,no_tags
Taylor Swift,cardigan (voice memo),no_tags
Taylor Swift,I Need You Now,no_tags
Taylor Swift,Delicate (Live from reputation stadium tour),no_tags
Taylor Swift,Today Was a Fairytale,no_tags
Taylor Swift,Wait For Me,no_tags
Taylor Swift,Permanent Marker,no_tags
Taylor Swift,I Want You Back - Live/2011,no_tags
Taylor Swift,We Were Happy,no_tags
Taylor Swift,I Did Something Bad - Live from TS | reputation Stadium Tour,no_tags
Taylor Swift,Me And Britney,no_tags
Taylor Swift,Can't Stop Loving You (Live Lounge),no_tags
Taylor Swift,Drops Of Jupiter - Live/2011,no_tags
Taylor Swift,Red (live at The Eras Tour),no_tags
Taylor Swift,American Boy,no_tags
Taylor Swift,What Do You Say,no_tags
Taylor Swift,Baby,no_tags
Taylor Swift,By The Way,no_tags
Taylor Swift,Angelina,no_tags
Taylor Swift,This Is Really Happening,no_tags
Taylor Swift,Best Pop Songs Playlist 2024 - T.A.Y.L.O.R.S.W.I.F.T Top Songs,no_tags
Taylor Swift,12. Sad Beautiful Tragic,no_tags
Taylor Swift,Never Mind,no_tags
Taylor Swift,Bad Blood/Should've Said No,no_tags
Taylor Swift,Delicate (Live from reputation stadium tour),no_tags
Taylor Swift,12. Sad Beautiful Tragic,no_tags
Taylor Swift,The Diary of Me,no_tags
Taylor Swift,Welcome Distraction,no_tags
Taylor Swift,You Don't Have to Call Me,no_tags
Taylor Swift,12. Sad Beautiful Tragic,no_tags
Taylor Swift,Your Anything,no_tags
Taylor Swift,All Night Diner,no_tags
Taylor Swift,Am I Ready For Love,no_tags
Taylor Swift,Speak Now - World Tour Live Concert,no_tags
Taylor Swift,Tell Me,no_tags
Taylor Swift,...Ready for It? - BloodPop® Remix,no_tags
Taylor Swift,Stupid Boy,no_tags
Taylor Swift,Christmas Must Be Something More,no_tags
Taylor Swift,Being With My Baby,no_tags
Taylor Swift,Fearless - Live From TS | The Eras Tour,no_tags
Taylor Swift,Monologue Song (La La La),no_tags
Taylor Swift,Taylor Swift's reputation,no_tags
Taylor Swift,Betty (Radio Edit),no_tags
Taylor Swift,reputation (Intro) [Live at Reputation Stadium Tour],no_tags
